"","state_code","state_name","district_code","district_name","ngdp_code","census_year","Pop_Total","Pop_GenderMale","Pop_GenderFemale","Pop_CitizenshipCitizen","Pop_CitizenshipNon-citizen","AnnualPopGrowthRate_Average","Pop_EthnicMalay","Pop_EthnicOtherBumi","Pop_EthnicChinese","Pop_EthnicIndian","Pop_EthnicOther","Pop_AgeGroup0014","Pop_AgeGroup1564","Pop_AgeGroup65++","Pop_MaritalNeverMarried","Pop_MaritalMarried","Pop_MaritalWiddowed","Pop_MaritalDivorcedSeparated","Pop_ReligionIslam","Pop_ReligionChristian","Pop_ReligionBuddha","Pop_ReligionHindu","Pop_ReligionOthers","Pop_ReligionNoReligionUnknown","LandAreaKm2","Pop_Density","Pop_StrataUrban","Pop_StrataRural"
"242",5,"Negeri Sembilan",5,"Seremban","0505",1980,202790,100262,102528,202790,NA,1.87165856924903,68070,NA,93167,40480,1073,74009,120086,8695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132911,69879
"243",5,"Negeri Sembilan",5,"Seremban","0505",1991,263383,131875,131508,259834,3549,2.61438285767146,101689,1799,102100,51181,3065,88772,163580,11031,92682,101094,8843,1189,108883,11360,78599,43594,18499,2239,NA,NA,193237,70146
"244",5,"Negeri Sembilan",5,"Seremban","0505",2000,383530,198175,185355,366969,16561,3.7580859800192,173393,3079,117360,71007,2130,112728,255590,15212,101143,156995,10934,1730,191594,16071,94374,61791,17211,2489,NA,NA,322177,61353
"245",5,"Negeri Sembilan",5,"Seremban","0505",2010,536147,278082,258065,496441,39706,3.34990532595828,274106,5436,129978,84622,2299,139020,371454,25673,142176,236340,15677,2934,297344,16825,126326,78563,4574,12515,NA,NA,493820,42327
"246",5,"Negeri Sembilan",5,"Seremban","0505",2020,692283,358074,334209,647288,44995,2.55586454352617,377890,8287,154915,102476,3720,168925,481573,41785,187569,302922,20845,9149,411915,23152,148411,98714,5864,4227,953.64,725.937460676985,647480,44803
"247",5,"Negeri Sembilan",6,"Tampin","0506",1970,47867,24243,23624,47867,NA,NA,25697,NA,14064,7910,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",5,"Negeri Sembilan",6,"Tampin","0506",1980,57507,29011,28496,57507,NA,1.83480347814065,32526,NA,15722,9145,114,25041,30717,1749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57507
"249",5,"Negeri Sembilan",6,"Tampin","0506",1991,72295,35929,36366,71431,864,2.28848290955957,42986,149,16687,10248,1361,30229,39677,2389,22228,27553,2070,264,45442,977,14815,9480,1357,180,NA,NA,15271,57024
"250",5,"Negeri Sembilan",6,"Tampin","0506",2000,77021,38744,38277,74914,2107,0.633231414629993,45889,179,17472,11065,309,27436,46067,3518,14974,31494,2789,328,48131,1363,15184,10282,1795,266,NA,NA,22329,54692
"251",5,"Negeri Sembilan",6,"Tampin","0506",2010,82165,43110,39055,79897,2268,0.646513086901644,47815,1549,18758,11567,208,22922,53748,5495,19955,35225,3636,427,50388,1957,18331,10972,381,136,NA,NA,39574,42591
"252",5,"Negeri Sembilan",6,"Tampin","0506",2020,88123,46801,41322,83289,4834,0.700041452061822,50075,2016,19342,11614,242,25313,55870,6940,19192,39003,3793,762,54492,2224,19453,11427,291,236,850.84,103.57176437403,39712,48411
"253",5,"Negeri Sembilan",7,"Jempol","0507",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",5,"Negeri Sembilan",7,"Jempol","0507",1980,67208,33646,33562,67159,NA,NA,31693,NA,23005,12410,51,30420,34379,2409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10260,56948
"255",5,"Negeri Sembilan",7,"Jempol","0507",1991,122033,61710,60323,120572,1461,5.96499211897677,77850,1384,22748,16620,1970,57490,61663,2880,34135,44378,2570,351,81835,1265,16924,15330,5904,625,NA,NA,16649,105384
"256",5,"Negeri Sembilan",7,"Jempol","0507",2000,125010,63108,61902,121556,3454,0.241022341422487,83231,1813,20544,15633,335,47909,73730,3371,25609,47977,3113,402,87149,1164,18157,14792,3133,615,NA,NA,24422,100588
"257",5,"Negeri Sembilan",7,"Jempol","0507",2010,112740,58526,54214,108687,4053,-1.03309451449043,72485,3084,18872,14043,203,30563,76274,5903,27294,49677,4741,465,76735,811,18653,13316,424,2801,NA,NA,27317,85423
"258",5,"Negeri Sembilan",7,"Jempol","0507",2020,127199,65835,61364,121845,5354,1.2066850658647,80640,4196,21084,15450,475,34316,82087,10796,28228,57522,5724,1112,86474,1986,19458,15912,1068,2301,1484.58,85.6801250185238,33229,93970
"259",6,"Pahang",1,"Bentong","0601",1970,56744,29254,27490,56744,NA,NA,17720,NA,33297,5629,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",6,"Pahang",1,"Bentong","0601",1980,72865,37781,35084,72865,NA,2.50058490085874,29329,NA,35245,8196,95,29701,39997,3167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22921,49944
"261",6,"Pahang",1,"Bentong","0601",1991,83965,43814,40151,82037,1928,1.41791631361311,40805,1747,29730,8803,952,31940,48923,3102,26333,30497,2432,252,41936,922,17485,7920,10571,2424,NA,NA,31243,52722
"262",6,"Pahang",1,"Bentong","0601",2000,96689,50336,46353,93706,2983,1.41099596763841,48977,2531,32180,9702,316,30847,61894,3948,22819,39529,3153,341,52222,1560,23669,9021,8903,1314,NA,NA,50840,45849
"263",6,"Pahang",1,"Bentong","0601",2010,114397,61623,52774,107940,6457,1.68175212714812,58585,3237,35987,9770,361,29393,78525,6479,27972,52870,3763,399,63021,1608,35475,9459,1530,3304,NA,NA,80205,34192
"264",6,"Pahang",1,"Bentong","0601",2020,116799,66163,50636,108357,8442,0.207796538880154,62818,3926,31502,9184,927,29068,79319,8412,38519,43027,3867,1734,69049,1954,31709,9835,681,3571,1831,63.7897323866739,72544,44255
"265",6,"Pahang",2,"Cameron Highlands","0602",1970,15365,8038,7327,15365,NA,NA,3196,NA,6821,5211,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",6,"Pahang",2,"Cameron Highlands","0602",1980,21502,11114,10388,21502,NA,3.36053758480588,4559,NA,10751,5973,219,8015,12688,799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21502
"267",6,"Pahang",2,"Cameron Highlands","0602",1991,25555,13483,12072,24827,728,1.72687038157207,4651,2624,10571,6800,181,9338,15506,711,7846,10137,630,58,5380,742,8276,6375,3812,524,NA,NA,0,25555
"268",6,"Pahang",2,"Cameron Highlands","0602",2000,28077,15258,12819,25852,2225,0.941177436229863,5297,4279,11259,4961,56,8902,18318,857,6125,12208,789,53,8190,1174,10183,4695,3410,425,NA,NA,0,28077
"269",6,"Pahang",2,"Cameron Highlands","0602",2010,36978,20240,16738,32155,4823,2.75372405364932,7072,5391,12722,6781,189,11150,24433,1395,8653,16529,535,111,10559,1350,12753,6747,2143,3426,NA,NA,11289,25689
"270",6,"Pahang",2,"Cameron Highlands","0602",2020,39004,22225,16779,33735,5269,0.533410637647114,8211,9126,11673,4415,310,9288,26851,2865,9722,17601,922,191,15549,1700,11748,4870,1701,3436,712,54.7808988764045,10383,28621
"271",6,"Pahang",3,"Jerantut","0603",1970,36739,19339,17400,36739,NA,NA,26566,NA,8782,1374,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",6,"Pahang",3,"Jerantut","0603",1980,67875,35307,32568,67875,NA,6.13828917128236,55319,NA,10228,2299,29,30782,35285,1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67875
"273",6,"Pahang",3,"Jerantut","0603",1991,74547,38553,35994,72719,1828,0.93762020698247,57798,1617,9800,2667,837,31948,40520,2079,23973,26172,1857,418,60470,264,7674,2426,3123,426,NA,NA,15811,58736
"274",6,"Pahang",3,"Jerantut","0603",2000,80685,41877,38808,77990,2695,0.791228854409691,63113,2085,10084,2514,194,29786,48102,2797,16424,31724,2396,355,66322,403,8861,2348,2105,646,NA,NA,24677,56008
"275",6,"Pahang",3,"Jerantut","0603",2010,88035,47381,40654,83878,4157,0.87181778285092,68573,2489,9747,2868,201,27716,55365,4954,19818,36814,3384,303,72686,488,9622,2823,1266,1150,NA,NA,34836,53199
"276",6,"Pahang",3,"Jerantut","0603",2020,96006,51142,44864,91148,4858,0.866762268363852,72765,4067,11099,2659,558,27056,62828,6122,25189,38813,3982,770,78418,648,11037,3035,200,2668,7561,12.6975267821717,41436,54570
"277",6,"Pahang",4,"Kuantan","0604",1970,96327,50874,45453,96327,NA,NA,55887,NA,33826,6248,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",6,"Pahang",4,"Kuantan","0604",1980,170573,90434,80139,170573,NA,5.71414704246658,111393,NA,49982,8770,428,66952,98997,4624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131547,39026
"279",6,"Pahang",4,"Kuantan","0604",1991,255974,133082,122892,250369,5605,4.05912519236627,180108,1738,55938,10980,1605,98497,151578,5899,81885,94328,5438,1238,185870,3735,46085,9098,7122,2068,NA,NA,202445,53529
"280",6,"Pahang",4,"Kuantan","0604",2000,344319,178149,166170,335848,8471,2.96492676432312,249576,3312,68226,13541,1193,122901,213374,8044,76200,136344,7250,1624,259363,5733,59491,11963,5539,2230,NA,NA,288727,55592
"281",6,"Pahang",4,"Kuantan","0604",2010,443796,230648,213148,428414,15382,2.53796444134871,333391,4842,75042,13739,1400,132121,294981,16694,111952,185540,11824,2359,347961,6301,72536,12313,1159,3526,NA,NA,384343,59453
"282",6,"Pahang",4,"Kuantan","0604",2020,548014,285191,262823,531284,16730,2.10935836678015,432620,6524,75183,14264,2693,139646,373770,34598,135274,239885,13152,5283,449679,8421,70498,13613,1574,4229,2960,185.139864864865,454422,93592
"283",6,"Pahang",5,"Lipis","0605",1970,50646,25975,24671,50646,NA,NA,36597,NA,10222,3782,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",6,"Pahang",5,"Lipis","0605",1980,56996,28990,28006,56996,NA,1.18120835703904,42982,NA,9776,4159,79,23668,31024,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10183,46813
"285",6,"Pahang",5,"Lipis","0605",1991,68276,35959,32317,65349,2927,1.80577223968544,46769,5509,8700,4025,346,27001,38446,2829,20707,25507,2404,382,50152,688,5806,3762,7079,684,NA,NA,11480,56796
"286",6,"Pahang",5,"Lipis","0605",2000,73557,38757,34800,70368,3189,0.745023019681256,51880,7501,7570,3240,177,27837,42169,3551,13894,28789,2693,344,55936,418,6404,3088,7416,295,NA,NA,13605,59952
"287",6,"Pahang",5,"Lipis","0605",2010,86484,45943,40541,82200,4284,1.61898809860092,59570,12267,7411,2811,141,30015,51343,5126,19014,34327,2781,347,64322,3760,7332,2848,1419,6803,NA,NA,16652,69832
"288",6,"Pahang",5,"Lipis","0605",2020,96620,51179,45441,92297,4323,1.10826333395956,66034,15309,7339,3336,279,26413,64946,5261,25619,39711,3070,1038,71797,4114,7014,3321,2163,8211,5198,18.5879184301654,18844,77776
"289",6,"Pahang",6,"Pekan","0606",1970,70345,36152,34193,70345,NA,NA,63018,NA,6248,1007,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",6,"Pahang",6,"Pekan","0606",1980,62246,31538,30708,62246,NA,-1.22317431577043,55163,NA,5437,1320,326,26647,33465,2134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62246
"291",6,"Pahang",6,"Pekan","0606",1991,86179,44305,41874,82376,3803,3.25332252247907,71954,6309,1928,748,1437,38169,45322,2688,26898,29457,2141,485,77198,158,1217,661,6247,628,NA,NA,0,86179
"292",6,"Pahang",6,"Pekan","0606",2000,97751,50367,47384,93203,4548,1.25996900492136,80947,9217,1364,461,1214,37934,56621,3196,20068,36573,2720,456,86912,134,1054,458,8077,1116,NA,NA,27667,70084
"293",6,"Pahang",6,"Pekan","0606",2010,105587,55260,50327,100365,5222,0.771118286412067,85545,11654,1340,380,1446,33202,67235,5150,25315,42678,3924,468,92148,260,1276,361,3241,8301,NA,NA,31692,73895
"294",6,"Pahang",6,"Pekan","0606",2020,121158,65389,55769,112921,8237,1.37560221291359,95320,13386,1471,1077,1667,30558,85240,5360,37149,46799,4923,1174,104598,555,1748,1711,124,12422,3805,31.8417871222076,39629,81529
"295",6,"Pahang",7,"Raub","0607",1970,57300,28979,28321,57300,NA,NA,26019,NA,26693,4556,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",6,"Pahang",7,"Raub","0607",1980,64414,32766,31648,64414,NA,1.17030377067896,28746,NA,29857,5757,54,25979,35400,3035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22907,41507
"297",6,"Pahang",7,"Raub","0607",1991,73085,37340,35745,71827,1258,1.26292146552666,36867,2135,26439,6035,351,28297,41227,3561,23097,27353,2764,421,38413,551,21261,5501,6190,834,NA,NA,21298,51787
"298",6,"Pahang",7,"Raub","0607",2000,79488,40717,38771,77676,1812,0.839829195297028,42669,2736,26269,5832,170,27875,47341,4272,15363,32981,2954,315,44604,1644,20135,5480,6670,955,NA,NA,31810,47678
"299",6,"Pahang",7,"Raub","0607",2010,91731,47897,43834,88469,3262,1.43254314150107,51615,4172,26728,5682,272,27809,57072,6850,20410,39159,3884,469,54615,1437,26278,5413,2573,1415,NA,NA,40213,51518
"300",6,"Pahang",7,"Raub","0607",2020,96139,50909,45230,90838,5301,0.469346798928374,49934,5560,29471,5473,400,25322,63799,7018,24693,41089,3446,857,54342,1585,29297,6299,2256,2360,2269,42.3706478624945,38663,57476
"301",6,"Pahang",8,"Temerloh","0608",1970,119565,61873,57692,119565,NA,NA,78839,NA,31627,9015,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",6,"Pahang",8,"Temerloh","0608",1980,213355,110007,103348,213355,NA,5.7909728848049,156822,NA,43057,13364,112,97249,110761,5345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13305,200050
"303",6,"Pahang",8,"Temerloh","0608",1991,186907,95464,91443,181068,5839,-1.32346278084802,114646,6564,41935,14111,3812,77649,103400,5858,59293,67461,5039,932,124474,1760,28942,13036,16399,1821,NA,NA,34910,151997
"304",6,"Pahang",8,"Temerloh","0608",2000,136214,69298,66916,131799,4415,-3.1638398849612,91113,5934,22122,11785,845,49737,81398,5079,27145,54330,4384,618,96731,1891,19030,11129,6088,1345,NA,NA,68974,67240
"305",6,"Pahang",8,"Temerloh","0608",2010,158724,82430,76294,151287,7437,1.52939666384346,107944,6608,23945,11804,986,47945,101756,9023,34303,69733,5749,994,115704,2197,23676,11510,2265,3372,NA,NA,92870,65854
"306",6,"Pahang",8,"Temerloh","0608",2020,169023,87304,81719,163731,5292,0.62867955505679,120312,8766,24128,9559,966,49470,107563,11990,34908,73712,5162,1667,126947,3128,22464,9623,609,6252,2251,75.0879609062639,100922,68101
"307",6,"Pahang",9,"Rompin","0609",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",6,"Pahang",9,"Rompin","0609",1980,38975,21387,17588,38975,NA,NA,35053,NA,2886,703,333,16493,21773,709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38975
"309",6,"Pahang",9,"Rompin","0609",1991,80251,42696,37555,74994,5257,7.22238808047837,62737,6574,1970,1291,2422,38118,40975,1158,22587,28395,1251,245,70451,186,1401,1181,5725,1215,NA,NA,0,80251
"310",6,"Pahang",9,"Rompin","0609",2000,102033,54749,47284,94846,7187,2.40137067380004,82142,8652,2271,1023,758,41246,58998,1789,20251,38518,1702,316,90370,275,1974,939,7630,845,NA,NA,0,102033
"311",6,"Pahang",9,"Rompin","0609",2010,109848,60254,49594,100979,8869,0.738013016477698,84742,12035,2708,1082,412,34425,71411,4012,24933,46224,3646,620,93988,560,2727,1115,1284,10174,NA,NA,10503,99345
"312",6,"Pahang",9,"Rompin","0609",2020,98065,53497,44568,89703,8362,-1.13467067905976,71194,15434,1572,916,587,27237,66136,4692,23206,43327,4079,1087,80854,626,1999,1206,243,13137,5247,18.6897274633124,10476,87589
"313",6,"Pahang",10,"Maran","0610",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",6,"Pahang",10,"Maran","0610",1980,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",6,"Pahang",10,"Maran","0610",1991,110264,56609,53655,108159,2105,NA,98141,885,4916,2316,1901,50147,57987,2130,36079,38281,2038,490,102219,283,4070,2139,1356,173,NA,NA,0,110264
"316",6,"Pahang",10,"Maran","0610",2000,112606,56923,55683,109966,2640,0.210175098618339,102306,1357,4500,1506,297,39029,70426,3151,26196,44057,2837,487,105262,385,2680,1463,2368,448,NA,NA,10864,101742
"317",6,"Pahang",10,"Maran","0610",2010,111056,57530,53526,106916,4140,-0.138604216567438,100802,1472,3308,1181,153,31288,72363,7405,29873,44718,4612,565,104550,301,3216,1184,142,1663,NA,NA,18292,92764
"318",6,"Pahang",10,"Maran","0610",2020,112330,58711,53619,107497,4833,0.1140638905625,100042,3220,2767,1131,337,33828,71621,6881,30301,44078,6139,1268,105100,299,2884,1523,32,2492,1917,58.5967657798644,19072,93258
"319",6,"Pahang",11,"Bera","0611",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",6,"Pahang",11,"Bera","0611",1980,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",6,"Pahang",11,"Bera","0611",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",6,"Pahang",11,"Bera","0611",2000,77685,40832,36853,73669,4016,NA,44875,3526,21128,3873,267,28740,46764,2181,15271,31703,1712,259,49329,530,13270,3678,10468,410,NA,NA,0,77685
"323",6,"Pahang",11,"Bera","0611",2010,94105,51434,42671,86690,7415,1.91748991598563,52410,5860,23452,4620,348,29436,59467,5202,21135,39774,3387,373,59423,8676,13019,4396,2899,5692,NA,NA,12508,81597
"324",6,"Pahang",11,"Bera","0611",2020,98137,52441,45696,91719,6418,0.419532814764972,54995,6904,25507,3838,475,26725,64346,7066,25455,40846,4287,1635,61072,1134,25279,3973,823,5856,2214,44.3256549232159,33244,64893
"325",7,"Pulau Pinang",1,"Seberang Perai Tengah","0701",1970,117475,58512,58963,117475,NA,NA,45191,NA,58309,13519,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",7,"Pulau Pinang",1,"Seberang Perai Tengah","0701",1980,161975,80543,81432,161975,NA,3.21216457347142,63461,NA,78237,19701,576,59368,96511,6096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28675,133300
"327",7,"Pulau Pinang",1,"Seberang Perai Tengah","0701",1991,236270,117673,118597,234336,1934,3.77533216539363,97729,152,107675,27532,1248,76507,150879,8884,84423,90449,7705,1119,100299,7109,71189,24253,31567,1725,NA,NA,178393,57877
"328",7,"Pulau Pinang",1,"Seberang Perai Tengah","0701",2000,294051,148006,146045,279534,14517,2.18778002806978,130028,569,116722,30998,1217,83469,199011,11571,79523,120685,9078,1296,144231,8754,82333,27837,29823,1073,NA,NA,234210,59841
"329",7,"Pulau Pinang",1,"Seberang Perai Tengah","0701",2010,362820,186500,176320,334153,28667,2.10153621830814,166802,1378,130057,34590,1326,83587,259936,19297,105584,158919,12590,2140,184205,8836,124145,34156,8880,2598,NA,NA,341640,21180
"330",7,"Pulau Pinang",1,"Seberang Perai Tengah","0701",2020,422990,224706,198284,377594,45396,1.53441694591718,185267,1462,150640,37984,2241,85833,313013,24144,124415,179588,13810,4669,207103,12625,143930,39024,6994,13314,237.8,1778.76366694701,410825,12165
"331",7,"Pulau Pinang",2,"Seberang Perai Utara","0702",1970,161524,81356,80168,161524,NA,NA,78016,NA,65679,15986,1843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",7,"Pulau Pinang",2,"Seberang Perai Utara","0702",1980,199449,99722,99727,199449,NA,2.10904826117971,96632,NA,78866,21937,2014,74932,117098,7419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77982,121467
"333",7,"Pulau Pinang",2,"Seberang Perai Utara","0702",1991,224647,111791,112856,223480,1167,1.18971716769685,119835,175,79477,23296,697,74048,140640,9959,79656,84286,8677,1259,121868,3436,42686,20089,35264,727,NA,NA,116803,107844
"334",7,"Pulau Pinang",2,"Seberang Perai Utara","0702",2000,243938,122366,121572,239368,4570,0.823838133234735,140910,407,75970,21532,549,74302,158076,11560,59365,100035,8947,1289,146037,3141,54911,19022,20227,600,NA,NA,138927,105011
"335",7,"Pulau Pinang",2,"Seberang Perai Utara","0702",2010,288692,144553,144139,279296,9396,1.68446281214813,168920,807,86483,22371,715,77009,193840,17843,73761,123355,12609,1958,175833,3780,78000,20350,9425,1304,NA,NA,240965,47727
"336",7,"Pulau Pinang",2,"Seberang Perai Utara","0702",2020,339095,172448,166647,322729,16366,1.6091992825098,202213,1279,95615,22565,1057,74308,243401,21386,79850,149369,12492,4481,212750,5362,90860,23298,5775,1050,267.74,1266.50855307388,289232,49863
"337",7,"Pulau Pinang",3,"Seberang Perai Selatan","0703",1970,63626,31658,31968,63626,NA,NA,23427,NA,29738,10408,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",7,"Pulau Pinang",3,"Seberang Perai Selatan","0703",1980,71558,35148,36410,71558,NA,1.17486117835815,25737,NA,34639,11123,59,29169,39293,3096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71558
"339",7,"Pulau Pinang",3,"Seberang Perai Selatan","0703",1991,84771,42142,42629,84194,577,1.69445193501572,31622,78,38612,13510,372,29815,51062,3894,29604,31829,3098,378,32704,1950,25909,11668,12174,364,NA,NA,39203,45568
"340",7,"Pulau Pinang",3,"Seberang Perai Selatan","0703",2000,117722,59690,58032,113872,3850,3.28372409510584,44592,118,46840,21996,326,37227,75265,5230,27379,48371,4276,469,48182,2642,35216,20047,11453,182,NA,NA,77330,40392
"341",7,"Pulau Pinang",3,"Seberang Perai Selatan","0703",2010,166685,85292,81393,158741,7944,3.47779891017042,65637,491,62410,29739,464,47406,110848,8431,39310,73248,5936,785,70438,3573,55890,28000,7746,1038,NA,NA,137853,28832
"342",7,"Pulau Pinang",3,"Seberang Perai Selatan","0703",2020,184007,92765,91242,172525,11482,0.988679966590861,76153,445,65314,30128,485,38367,137579,8061,36186,91742,5871,1947,79647,3606,60669,28873,3659,7553,242.27,759.512114582903,164912,19095
"343",7,"Pulau Pinang",4,"Timur Laut","0704",1970,369991,183742,186249,369991,NA,NA,58737,NA,254975,47048,9231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",7,"Pulau Pinang",4,"Timur Laut","0704",1980,391400,191773,199627,391400,NA,0.562513739438712,74061,NA,264189,46135,7015,117534,255114,18752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321148,70252
"345",7,"Pulau Pinang",4,"Timur Laut","0704",1991,395714,194420,201294,384759,10955,0.109616731421738,85265,578,256067,39878,2971,95658,276328,23728,147540,161439,16013,1935,94477,20142,186755,28922,53578,4491,NA,NA,395687,27
"346",7,"Pulau Pinang",4,"Timur Laut","0704",2000,416369,200860,215509,399800,16569,0.508801582188068,92962,1482,263206,39747,2403,89025,300086,27258,126258,181372,17158,2556,107888,25268,201179,31176,45649,5209,NA,NA,416369,0
"347",7,"Pulau Pinang",4,"Timur Laut","0704",2010,510996,248919,262077,479319,31677,2.04789876061461,107243,2353,316172,51468,2083,95294,373080,42622,150007,243592,18552,3551,131025,27061,272607,39298,34186,6819,NA,NA,510996,0
"348",7,"Pulau Pinang",4,"Timur Laut","0704",2020,556575,282432,274143,503633,52942,0.854401701398894,118349,3551,324943,51520,5270,99845,409301,47429,144389,246504,20780,10770,154898,39865,292135,42582,20320,6775,126.4,4403.2832278481,556575,0
"349",7,"Pulau Pinang",5,"Barat Daya","0705",1970,60711,30339,30372,60711,NA,NA,31536,NA,26622,2434,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",7,"Pulau Pinang",5,"Barat Daya","0705",1980,76390,37027,39363,76390,NA,2.29726896795636,43285,NA,29230,3687,188,26290,46765,3335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76390
"351",7,"Pulau Pinang",5,"Barat Daya","0705",1991,122764,59989,62775,121536,1228,4.74412015570975,70897,163,41380,8614,482,37173,80439,5152,42617,48284,4351,728,72659,3642,29776,7010,8803,469,NA,NA,68190,54574
"352",7,"Pulau Pinang",5,"Barat Daya","0705",2000,159129,78448,80681,153109,6020,2.59451380907929,94446,809,46759,10566,529,45987,106381,6761,39688,67617,5001,836,101390,4779,39473,8707,4019,761,NA,NA,112335,46794
"353",7,"Pulau Pinang",5,"Barat Daya","0705",2010,197131,99446,97685,187044,10087,2.14153288327451,113976,970,59706,11737,655,49679,137198,10254,48111,91666,6454,1221,120371,34839,12710,10866,13999,4346,NA,NA,153104,44027
"354",7,"Pulau Pinang",5,"Barat Daya","0705",2020,237738,120203,117535,223393,14345,1.87300744605944,125879,1301,81850,13295,1068,51431,172256,14051,62987,111489,7293,2989,137789,13887,67214,12094,5277,1477,174.87,1359.51278092297,188834,48904
"355",8,"Perak",1,"Batang Padang","0801",1970,121121,61345,59776,121121,NA,NA,49455,NA,47746,23723,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",8,"Perak",1,"Batang Padang","0801",1980,136473,68522,67951,136473,NA,1.19336746931953,62148,NA,48938,25276,111,56088,74557,5828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,136473
"357",8,"Perak",1,"Batang Padang","0801",1991,154686,77486,77200,152916,1770,1.25270462884519,71748,12358,40354,24728,3728,62697,85391,6598,47254,57354,5743,571,77519,4476,22080,21185,23627,3957,NA,NA,43385,111301
"358",8,"Perak",1,"Batang Padang","0801",2000,152201,76125,76076,148853,3348,-0.161952400380615,75867,16298,33562,22631,495,53315,90888,7998,30839,61351,6146,550,80781,6335,24624,20054,16031,4376,NA,NA,60377,91824
"359",8,"Perak",1,"Batang Padang","0801",2010,175318,90696,84622,168039,7279,1.41399452065692,93126,21627,30398,22475,413,46053,116313,12952,43775,76578,7876,1036,100417,8496,30346,20489,5256,10314,NA,NA,90374,84944
